,SPG,NNN,SLG,PTY,WELL,BXP,EPR,WPC,STOR,EXEL,GEO,VTR,HST,HTA
18/06/2015,181.8899994,37.02999878,116.5299988,14.28999996,68.87999725,128.0899963,57.50999832,62.40000153,21.36000061,3.569999933,24.21333313,74.36336517,20.52000046,25.17000008
19/06/2015,179.4799957,36.70000076,115.3600006,14.31000042,68.73999786,126.7099991,57.63000107,62.31999969,21.26000023,3.839999914,23.85333252,74.44330597,20.40999985,25.19000053
20/06/2015,,,,,,,,,,,,,,
21/06/2015,,,,,,,,,,,,,,
22/06/2015,176.5299988,35.95000076,114.3700027,14.22000027,67.55000305,125.6200027,57,61.25999832,21.04000092,3.930000067,23.55333328,73.31277466,20.46999931,24.76000023
23/06/2015,175.2400055,35.66999817,113.8300018,14.23999977,67.02999878,124.9700012,56.66999817,61.84999847,20.64999962,4.03000021,23.5466671,72.60477448,20.29000092,24.48999977
24/06/2015,173.8999939,35.25,113.5100021,14.42000008,66.51999664,124.8700027,56.65999985,61.09000015,20.55999947,3.839999914,23.38666725,71.88534546,20.72999954,23.87999916
25/06/2015,172.3600006,35.34999847,112.1399994,14.40999985,65.98000336,123.2600021,56.16999817,59.63000107,20.46999931,3.819999933,23.21999931,70.59495544,20.29999924,23.79999924
26/06/2015,173.9100037,35.74000168,111.7200012,14.26000023,66.37999725,123.4300003,55.88999939,59.20000076,20.5,3.769999981,23.26666641,71.70263672,20.13999939,24.01000023
27/06/2015,,,,,,,,,,,,,,
28/06/2015,,,,,,,,,,,,,,
29/06/2015,171,35.41999817,110.0299988,14.01000023,65.76000214,120.8300018,55.02000046,58.83000183,20.26000023,3.539999962,22.85333252,71.23444366,19.55999947,23.92000008
30/06/2015,173.0200043,35.00999832,109.8899994,14.47999954,65.62999725,121.0400009,54.77999878,58.93999863,20.10000038,3.75999999,22.7733326,70.90327454,19.82999992,23.95000076
1/07/2015,174.7599945,35.41999817,111.9599991,14.53999996,66.34999847,122.1299973,55.84999847,59.43000031,20.37999916,3.49000001,23,71.49708557,20.39999962,24.35000038
2/07/2015,174.7200012,35.72000122,112.7399979,14.52999973,66.23000336,121.8499985,55.65000153,59.27999878,20.15999985,3.440000057,23.15999985,71.88534546,20.51000023,24.44000053
3/07/2015,,,,,,,,,,,,,,
4/07/2015,,,,,,,,,,,,,,
5/07/2015,,,,,,,,,,,,,,
6/07/2015,175.7799988,36.15999985,113.5599976,14.44999981,66.59999847,122.5299988,55.81000137,59.66999817,20.35000038,3.50999999,23.45999908,71.7483139,20.55999947,24.76000023
7/07/2015,178.7200012,36.54999924,114.9599991,14.56000042,68.30000305,124.9599991,56.68000031,60.31999969,20.56999969,3.50999999,23.76666641,73.52974701,20.94000053,25.14999962
8/07/2015,178.3399963,36.61000061,114.0999985,14.39999962,68.69999695,123.7099991,56.77000046,59.79999924,20.57999992,3.329999924,23.17333412,73.23284149,20.64999962,25.21999931
9/07/2015,178.1199951,36.34999847,113.9300003,14.35000038,68.33999634,123.1200027,55.83000183,59.41999817,20.5,3.430000067,23,73.18716431,20.55999947,25.13999939
10/07/2015,178.8399963,36.66999817,114.9300003,14.38000011,68.75,124.1600037,56.22000122,60.06000137,20.71999931,3.680000067,23.61333275,73.71245575,20.64999962,25.42000008
11/07/2015,,,,,,,,,,,,,,
12/07/2015,,,,,,,,,,,,,,
13/07/2015,179.3099976,36.45000076,114.2600021,14.43999958,68.45999908,124.7399979,56.06000137,60.40999985,20.69000053,3.789999962,23.96666718,73.75813293,20.76000023,25.46999931
14/07/2015,179.9900055,36.54000092,114.4000015,14.39000034,68.12999725,124.6299973,55.54000092,60.27000046,20.76000023,3.779999971,24.70000076,73.36987305,20.90999985,25.26000023
15/07/2015,181.4100037,36.79000092,114.4000015,14.48999977,67.52999878,124.1399994,56.31999969,60.50999832,20.86000061,3.660000086,24.62666702,73.42697144,21.09000015,25.02000046
16/07/2015,183.4299927,37.15000153,115.2200012,14.47999954,67.52999878,125.9899979,56.68999863,60.72999954,20.96999931,3.869999886,24.81999969,73.75813293,21.29000092,25.13999939
17/07/2015,183.0599976,37.11000061,114.5199966,14.44999981,67.30000305,125.5699997,56.31999969,60.31999969,21.12000084,3.910000086,24.89333344,73.5868454,21.20000076,25.17000008
18/07/2015,,,,,,,,,,,,,,
19/07/2015,,,,,,,,,,,,,,
20/07/2015,182.9299927,37.13999939,114.6699982,14.22000027,67.33000183,125.8000031,56.29000092,60.36000061,21.03000069,5.880000114,25.23333359,73.43839264,21.12999916,25.29000092
21/07/2015,181.7599945,36.95999908,114.5800018,14.44999981,67.09999847,125.4000015,56.40999985,60.20999908,20.95000076,6.050000191,24.98666573,73.01587677,20.93000031,25.29000092
22/07/2015,182.3800049,37.18999863,114.8199997,14.39000034,67.66000366,125.9300003,56.5,60.68000031,21.10000038,6.309999943,25.04000092,73.40413666,20.89999962,25.51000023
23/07/2015,181.3800049,36.70999908,112.7399979,14.35999966,67.02999878,124.5400009,55.72000122,60.08000183,20.90999985,5.880000114,24.76000023,72.68470764,20.15999985,25.04999924
24/07/2015,184.6499939,37.25999832,113.1999969,14.25,67.81999969,125.1600037,55.72000122,60.08000183,20.78000069,5.590000153,24.65333366,74.67169189,19.72999954,25.22999954
25/07/2015,,,,,,,,,,,,,,
26/07/2015,,,,,,,,,,,,,,
27/07/2015,185.7700043,37.22999954,113.2900009,14.05000019,68.69000244,125.2300034,56.5,59.72999954,20.87000084,5.440000057,24.60666656,75.45963287,19.70999908,25.20000076
28/07/2015,186.3600006,36.97000122,113.6699982,14.23999977,68.65000153,124.8199997,56.77000046,59.95000076,20.96999931,5.409999847,24.76666641,75.63092041,20.05999947,25.14999962
29/07/2015,186.4700012,36.86999893,114.6100006,14.35999966,69.30999756,126.3199997,56.66999817,60.84000015,21.20999908,5.599999905,25.08666611,76.09912109,20.43000031,25.18000031
30/07/2015,186.1399994,36.74000168,114.2099991,14.35999966,68.80999756,123.3399963,56.20000076,60.68000031,20.95999908,5.539999962,24.84000015,75.77937317,19.54999924,24.93000031
31/07/2015,187.2200012,37.16999817,115.1399994,14.31000042,69.37000275,123.2799988,57.11999893,61.18999863,21,5.730000019,25.16666603,76.61299896,19.37999916,25.12999916
1/08/2015,,,,,,,,,,,,,,
2/08/2015,,,,,,,,,,,,,,
3/08/2015,188.3899994,37.88999939,115.6600037,14.31000042,69.83000183,124.6999969,57.45000076,61.88000107,21.44000053,6.119999886,25.23999977,77.01267242,19.35000038,25.28000069
4/08/2015,188.5500031,37.29000092,114.7200012,14.39000034,69.20999908,123.0299988,57.36000061,61.20999908,21.48999977,6.619999886,23.64666748,76.23615265,19.19000053,25.43000031
5/08/2015,188.6999969,36.72999954,113.8499985,14.11999989,68.55000305,121.2900009,56.41999817,60.02999878,21.10000038,6.28000021,23.26666641,75.85931396,18.82999992,25.13999939
6/08/2015,189.8999939,36.70000076,113.8099976,14.30000019,68.48999786,120.9499969,56.11000061,60.54999924,21.20000076,5.889999866,22.9066658,76.49880219,18.95000076,25.10000038
7/08/2015,191.6900024,36.91999817,113.6200027,14.19999981,68,120.1699982,55.90999985,60.90999985,21.30999947,5.900000095,23.02000046,76.96699524,18.96999931,25.18000031
8/08/2015,,,,,,,,,,,,,,
9/08/2015,,,,,,,,,,,,,,
10/08/2015,189.1600037,36.65000153,113.6999969,14.07999992,67.37000275,119.7399979,55.54000092,60.84999847,20.96999931,5.980000019,23.10000038,76.24757385,19.20000076,24.94000053
11/08/2015,191.5500031,37.00999832,114.4899979,14.02000046,67.80999756,119.75,56.00999832,61.45999908,21.29999924,5.71999979,23.21333313,77.05834961,19.15999985,25.15999985
12/08/2015,192.0200043,37.11999893,114.7300034,14.02000046,68.19999695,119.9599991,56.02000046,61.49000168,21.35000038,5.849999905,22.70000076,77.61790466,19.12999916,25.28000069
13/08/2015,190.75,37.02000046,115.6900024,13.97999954,67.84999847,120.7099991,56.06000137,61.27000046,21.78000069,5.909999847,22.07999992,77.48087311,19.23999977,25.31999969
14/08/2015,191.6799927,37.27000046,115.9400024,14.05000019,67.93000031,121.9199982,56.36000061,61.68999863,21.76000023,5.820000172,21.89333344,78.09751892,19.27000046,25.45999908
15/08/2015,,,,,,,,,,,,,,
16/08/2015,,,,,,,,,,,,,,
17/08/2015,193.5399933,37.61999893,116.9700012,13.97000027,69.34999847,122.9899979,56.83000183,62.31999969,21.84000015,6.050000191,21.97999954,78.24597168,19.60000038,25.87000084
18/08/2015,194.7799988,37.70000076,116.6900024,13.98999977,69.33000183,122.9300003,56.59999847,62.38999939,21.65999985,5.71999979,21.78666687,59.79999924,19.61000061,25.98999977
19/08/2015,193.1900024,37.45999908,116.0599976,13.96000004,69.05999756,122.4199982,56.06000137,62.13000107,21.55999947,5.71999979,21.42000008,60.04999924,19.14999962,26.04000092
20/08/2015,192.2100067,37.29999924,113.9800034,13.88000011,69.37000275,120.8499985,55.63999939,61.65999985,21.35000038,5.400000095,21.20000076,60.54999924,18.71999931,25.97999954
21/08/2015,189.9700012,36.75999832,111.5800018,13.60999966,68.41999817,118.6500015,54.93000031,60.29999924,21.05999947,5.25,20.81333351,59.59999847,18.29000092,25.37999916
22/08/2015,,,,,,,,,,,,,,
23/08/2015,,,,,,,,,,,,,,
24/08/2015,182.0700073,35.25999832,105.25,13.14000034,65.76000214,112.3300018,52.45999908,57.97999954,20.26000023,5.079999924,19.75333405,56.86999893,17.55999947,24.38999939
25/08/2015,177.0899963,34.20000076,101.8899994,13.19999981,63.29000092,108.6500015,50.68999863,56.52999878,20.12999916,5.21999979,19.52000046,54.95999908,17,23.55999947
26/08/2015,181.9700012,35.02999878,105.0100021,13.23999977,64.41999817,113.8099976,51.81999969,57.84999847,20.22999954,5.639999866,19.93333244,56.09999847,17.70999908,24.17000008
27/08/2015,185.7299957,35.84999847,106.3099976,13.43999958,65.31999969,116.7900009,52.31000137,58.70999908,20.59000015,6.090000153,20.39333344,57.02000046,18.17000008,24.57999992
28/08/2015,184.3200073,35.83000183,106.5599976,13.57999992,65.08000183,116.6200027,52.09999847,58.61999893,20.62999916,6.050000191,20.2733326,56.68999863,18.28000069,24.46999931
29/08/2015,,,,,,,,,,,,,,
30/08/2015,,,,,,,,,,,,,,
31/08/2015,179.3200073,34.75,103.5100021,13.64999962,63.34999847,113.3799973,50.88999939,57.47000122,20.15999985,5.949999809,20.02000046,55.02000046,17.72999954,24.01000023
1/09/2015,175.0099945,34.29999924,101.3300018,13.71000004,62.38999939,110.6600037,50.04000092,56.81000137,19.79000092,5.599999905,19.55333328,54.27000046,17.32999992,23.62000084
2/09/2015,177.1300049,34.5,102.5999985,13.88000011,63.22000122,111.9100037,50.59999847,57.41999817,19.97999954,5.900000095,19.71333313,54.45000076,17.45999908,23.47999954
3/09/2015,177.9199982,34.59999847,103.1600037,13.73999977,62.86000061,111.9400024,50.45999908,57.34000015,20.11000061,5.559999943,19.63999939,54.45000076,17.55999947,23.56999969
4/09/2015,174.9199982,33.99000168,100.9499969,13.67000008,61.41999817,109.8600006,49.56999969,56.61999893,19.81999969,5.639999866,19.42000008,53.09999847,17.20000076,23.12999916
5/09/2015,,,,,,,,,,,,,,
6/09/2015,,,,,,,,,,,,,,
7/09/2015,,,,,,,,,,,,,,
8/09/2015,177.5399933,34.45000076,102.8000031,13.64999962,62.58000183,111.7099991,50.22999954,56.90000153,20.30999947,5.940000057,19.71333313,53.61000061,17.57999992,23.22999954
9/09/2015,174.6000061,34,101.8300018,13.39000034,61.90999985,110.5699997,49.75,56.50999832,19.86000061,5.760000229,19.57333374,52.84999847,17.32999992,22.95000076
10/09/2015,175.0599976,34.06999969,103.0400009,13.31000042,61.84999847,111.8899994,49.77000046,56.22999954,20.13999939,5.869999886,19.43333244,52.77999878,17.34000015,22.69000053
11/09/2015,179.1399994,34.81999969,105.0500031,13.28999996,62.81000137,113.9400024,50.66999817,56.88000107,20.39999962,5.909999847,19.85333252,52.65999985,17.73999977,23.01000023
12/09/2015,,,,,,,,,,,,,,
13/09/2015,,,,,,,,,,,,,,
14/09/2015,178.9400024,34.86000061,104.7200012,12.98999977,63.34999847,113.2799988,50.40000153,57.04000092,20.47999954,5.929999828,19.98666573,52.93000031,17.68000031,23.30999947
15/09/2015,181.0800018,35.06999969,106.2799988,12.94999981,63.79999924,114.4700012,50.63999939,57.29999924,20.45999908,6.210000038,20.18666649,53.81999969,17.27000046,23.59000015
16/09/2015,183.4199982,35.75999832,108.2600021,13.02000046,64.48000336,117.7200012,51.06000137,58.02000046,21.07999992,6.210000038,20.68000031,54.58000183,17.40999985,23.81999969
17/09/2015,184.8800049,36.27000046,110.5800018,13.23999977,66.18000031,119.4599991,51.84000015,58.68999863,21.39999962,6.21999979,20.62000084,55.45000076,17.42000008,24.30999947
18/09/2015,184,36.52000046,110.1999969,13.47000027,67.36000061,118.6500015,51.95000076,59.22999954,21.57999992,6.53000021,20.82666588,56.15000153,16.53000069,24.37000084
19/09/2015,,,,,,,,,,,,,,
20/09/2015,,,,,,,,,,,,,,
21/09/2015,185.7899933,36.70000076,111.1100006,13.31999969,67.73000336,118.6900024,52.66999817,59.86999893,21.53000069,6.400000095,20.86000061,56.77000046,16.62000084,24.60000038
22/09/2015,183.2400055,36.40000153,109.25,13.39999962,67.54000092,116.6900024,52.25,58.75999832,21.32999992,6.239999771,20.45999908,56.61999893,16.04000092,24.42000008
23/09/2015,183.5,36.70999908,110.3499985,13.39000034,68.16000366,117.0500031,52.70999908,59.04999924,21.52000046,6.25,20.31999969,56.86999893,16.17000008,24.55999947
24/09/2015,181.2299957,36.24000168,109.4100037,13.31000042,67.91000366,115.9499969,52.25,59.04000092,21.30999947,6.199999809,20.11333275,56.56999969,16.04999924,24.27000046
25/09/2015,182.7899933,36.25,109.7300034,13.31999969,67.65000153,116.4800034,52.68999863,58.88000107,21.18000031,5.909999847,20.33333397,56.91999817,16.25,24.36000061
26/09/2015,,,,,,,,,,,,,,
27/09/2015,,,,,,,,,,,,,,
28/09/2015,180.1600037,35.63000107,107.6399994,13.11999989,66.11000061,114.5,51.20999908,56.97000122,20.55999947,5.659999847,19.85333252,55.38000107,15.64999962,24.01000023
29/09/2015,182.4299927,36.15999985,108.9499969,12.93999958,67.33000183,117.4700012,51.29999924,57.18999863,20.77000046,5.590000153,19.87333298,55.88000107,15.39000034,24.40999985
30/09/2015,183.7200012,36.27000046,108.1600037,13.30000019,67.72000122,118.4000015,51.56999969,57.81000137,20.65999985,5.610000134,19.82666588,56.06000137,15.81000042,24.51000023
1/10/2015,185.8999939,36.24000168,108.5599976,13.10000038,67.69999695,118.6200027,51.56000137,57.83000183,20.70000076,5.730000019,19.62000084,55.75999832,16.06999969,24.52000046
2/10/2015,187.4799957,36.27000046,109.6500015,13.27000046,68.23000336,119.4700012,51.68999863,58.11999893,20.93000031,5.909999847,19.85333252,56.06000137,16.25,24.85000038
3/10/2015,,,,,,,,,,,,,,
4/10/2015,,,,,,,,,,,,,,
5/10/2015,191.8099976,36.79999924,111.7799988,13.55000019,69.20999908,120.6200027,52.75999832,58.77000046,21.15999985,5.900000095,20.76666641,57.31999969,16.64999962,25.31999969
6/10/2015,191.7299957,36.56999969,112.1299973,13.68000031,69.09999847,120.3199997,52.45999908,58.52000046,21.30999947,5.78000021,20.52000046,57.06000137,17.06999969,24.95000076
7/10/2015,194.2200012,36.99000168,113.8199997,13.71000004,69.62000275,121.25,53.09999847,59.47999954,21.54000092,5.909999847,21.10000038,57.56999969,17.64999962,25.40999985
8/10/2015,194.9499969,37.13999939,114.1999969,13.85000038,69.66000366,121.8899994,53.99000168,60.11999893,21.56999969,5.849999905,21.19333267,57.84000015,17.85000038,25.80999947
9/10/2015,195.0800018,37.16999817,114.2300034,13.86999989,69.26000214,121.6500015,53.77999878,60.11000061,21.62000084,5.989999771,21.07999992,57.65000153,17.62999916,25.64999962
10/10/2015,,,,,,,,,,,,,,
11/10/2015,,,,,,,,,,,,,,
12/10/2015,196.6399994,37.38999939,114.5999985,13.93000031,69.05000305,122.5699997,54.63999939,60.70999908,21.70999908,5.78000021,21.29999924,57.54999924,17.64999962,25.65999985
13/10/2015,194.9600067,37.27000046,113.9199982,13.93000031,68.98000336,120.5199966,54.00999832,60.5,21.60000038,5.53000021,21.03333282,56.99000168,17.37999916,25.43000031
14/10/2015,194.1000061,37.27000046,113.8300018,13.81000042,67.68000031,119.9100037,53.90000153,60.22999954,21.37000084,5.599999905,20.86666679,55.93000031,17.28000069,25.01000023
15/10/2015,197.5899963,37.41999817,116.3199997,13.93999958,68.36000061,120.7699966,54.79000092,60.86999893,21.56999969,5.75,21.08666611,55.99000168,17.69000053,25.27000046
16/10/2015,198.6000061,37.68999863,117.6100006,14.07999992,69.30000305,122.6100006,55.49000168,61.45999908,22.07999992,5.800000191,21.21333313,56.97000122,17.56999969,25.72999954
17/10/2015,,,,,,,,,,,,,,
18/10/2015,,,,,,,,,,,,,,
19/10/2015,202.5899963,38.27000046,119,14.10000038,70.13999939,124.0999985,55.88000107,62.34000015,22.23999977,5.800000191,21.17333412,58.02999878,17.69000053,26.01000023
20/10/2015,202.1399994,38.33000183,118.3399963,13.97000027,69.69999695,122.9800034,56.29999924,62.68999863,22.26000023,5.519999981,21.23333359,57.72999954,17.69000053,26.11000061
21/10/2015,203.2400055,38.20999908,117.5199966,13.89000034,70.55000305,122.3600006,56,63.43999863,22.13999939,5.489999771,21.13333321,58.27999878,17.12000084,26.01000023
22/10/2015,204.8300018,38.91999817,119.2399979,14,70.91000366,123.75,56.59000015,63.88000107,22.62999916,5.570000172,21.38666725,58.38000107,17.56999969,26.18000031
23/10/2015,203.0399933,38.59000015,117.6800003,14.05000019,68.48000336,121.8700027,56.59000015,63.72000122,22.51000023,5.789999962,21.56666756,55.13000107,16.54000092,26.12999916
24/10/2015,,,,,,,,,,,,,,
25/10/2015,,,,,,,,,,,,,,
26/10/2015,203.3699951,38.70999908,118.2399979,14.17000008,67.83000183,120.9400024,56.74000168,64.09999847,22.63999939,5.809999943,21.42666626,55.08000183,16.29999924,26.20000076
27/10/2015,206.1900024,38.58000183,118.6100006,14.10000038,68.06999969,121.8799973,56.36999893,64,22.87999916,5.860000134,20.85333252,55.15000153,16.27000046,26.42000008
28/10/2015,205.7100067,38.54999924,118.6100006,14.11999989,66.81999969,122.1999969,56.56999969,63.79000092,23.04999924,6.070000172,21.63999939,54.91999817,16.55999947,26.45000076
29/10/2015,204.3899994,38.40000153,119.1800003,14.05000019,66.94999695,122.7799988,57.15999985,63.93999863,22.78000069,5.880000114,21.78666687,54.88000107,17.23999977,26.37000084
30/10/2015,201.4600067,38,118.6200027,14.06999969,64.87000275,125.8499985,56.81000137,63.36999893,22.67000008,6.019999981,21.51333427,53.72000122,17.32999992,26.30999947
31/10/2015,,,,,,,,,,,,,,
1/11/2015,,,,,,,,,,,,,,
2/11/2015,205.7700043,38.52999878,121.8000031,14.23999977,65.86000061,129.7700043,57.52999878,64.43000031,22.82999992,6.150000095,22.12000084,54.49000168,17.60000038,26.31999969
3/11/2015,203.8999939,38.66999817,119.9199982,14.31000042,64.80000305,128.5899963,57.65000153,64.48999786,22.81999969,6.190000057,21.89999962,53.61000061,17.51000023,25.73999977
4/11/2015,203.7400055,38.33000183,119.8199997,14.28999996,64.76999664,127.1200027,57.38999939,64.25,22.54999924,6.210000038,21.61333275,53.43999863,17.61000061,25.59000015
5/11/2015,203,38.58000183,120.1399994,14.27999973,64.91999817,127.9100037,57.81999969,64.61000061,22.45000076,6.139999866,22.26000023,54.18999863,17.82999992,25.55999947
6/11/2015,194.8999939,36.45999908,116.2399979,14.22000027,61.02000046,124.1900024,55.86999893,61.99000168,21.75,6.230000019,21.17333412,50.81999969,17.47999954,24.61000061
7/11/2015,,,,,,,,,,,,,,
8/11/2015,,,,,,,,,,,,,,
9/11/2015,191.5099945,35.95000076,114.75,13.92000008,59.00999832,122.6800003,54.65000153,60.86000061,21.31999969,6.099999905,20.18000031,49.77000046,17.13999939,24.23999977
10/11/2015,194.4600067,36.65000153,117.0400009,13.89999962,59.40000153,124,54.99000168,61.27999878,21.5,6.329999924,20.0933342,50.15000153,17.20999908,24.36000061
11/11/2015,193.5599976,36.84999847,117.1800003,13.84000015,59.00999832,124.3399963,55.13999939,61.65999985,21.65999985,5.739999771,19.66666603,49.88000107,17.14999962,24.39999962
12/11/2015,191.0800018,36.56000137,115.9899979,13.60000038,59.38999939,123.2099991,54.65999985,60.74000168,21.81999969,5.420000076,18.81999969,49.99000168,17.04000092,24.27000046
